t+,class,V_L1,V_L2,V_L3,V_L12,V_L23,V_L31,A_L1,A_L2,A_L3,VA_L1,VA_L2,VA_L3,W_L1,W_L2,W_L3,Q_L1,Q_L2,Q_L3,PF_L1,PF_L2,PF_L3,THD_L1,THD_L2,THD_L3
0,0,99.2021637,126.9948959,115.8243103,197.7276917,197.331543,194.8027039,0.131684586,0.104502045,0.134700939,13.0633955,13.27122593,15.60164356,10.51805305,10.3878212,13.26272106,7.121431828,7.016964436,7.561023235,0.805154622,0.782732606,0.850084841,6.223082542,5.847860336,4.981388092
0.05,0,99.2021637,126.9948959,115.8243103,197.7276917,197.331543,194.8027039,0.131684586,0.104502045,0.134700939,13.0633955,13.27122593,15.60164356,10.51805305,10.3878212,13.26272106,7.121431828,7.016964436,7.561023235,0.805154622,0.782732606,0.850084841,6.223082542,5.847860336,4.981388092
0.1,0,99.2021637,126.9948959,115.8243103,197.7276917,197.331543,194.8027039,0.131684586,0.104502045,0.134700939,13.0633955,13.27122593,15.60164356,10.51805305,10.3878212,13.26272106,7.121431828,7.016964436,7.561023235,0.805154622,0.782732606,0.850084841,6.223082542,5.847860336,4.981388092
0.15,0,99.2021637,126.9948959,115.8243103,197.7276917,197.331543,194.8027039,0.131684586,0.104502045,0.134700939,13.0633955,13.27122593,15.60164356,10.51805305,10.3878212,13.26272106,7.121431828,7.016964436,7.561023235,0.805154622,0.782732606,0.850084841,6.223082542,5.847860336,4.981388092
0.2,0,99.2292099,126.9427948,115.8532257,197.6930237,197.2803955,194.882843,0.13188763,0.105401829,0.13441965,13.08710575,13.38000298,15.57295036,10.52232552,10.43375969,13.17330837,7.134730816,7.152270317,7.668562412,0.804022372,0.779802501,0.845909595,6.226317406,5.876255035,5.049846649
0.25,0,99.2292099,126.9427948,115.8532257,197.6930237,197.2803955,194.882843,0.13188763,0.105401829,0.13441965,13.08710575,13.38000298,15.57295036,10.52232552,10.43375969,13.17330837,7.134730816,7.152270317,7.668562412,0.804022372,0.779802501,0.845909595,6.226317406,5.876255035,5.049846649
0.3,0,99.2292099,126.9427948,115.8532257,197.6930237,197.2803955,194.882843,0.13188763,0.105401829,0.13441965,13.08710575,13.38000298,15.57295036,10.52232552,10.43375969,13.17330837,7.134730816,7.152270317,7.668562412,0.804022372,0.779802501,0.845909595,6.226317406,5.876255035,5.049846649
0.35,0,99.2292099,126.9427948,115.8532257,197.6930237,197.2803955,194.882843,0.13188763,0.105401829,0.13441965,13.08710575,13.38000298,15.57295036,10.52232552,10.43375969,13.17330837,7.134730816,7.152270317,7.668562412,0.804022372,0.779802501,0.845909595,6.226317406,5.876255035,5.049846649
0.4,0,99.19845581,126.9668655,115.8194733,197.7045135,197.2932739,194.7982788,0.131863669,0.10493286,0.134833679,13.08067226,13.32299614,15.61636543,10.55587673,10.46458626,13.29170799,7.098369122,7.022497177,7.586045742,0.806982756,0.785452902,0.851139665,6.318520069,5.941952705,5.045003891
0.45,0,99.19845581,126.9668655,115.8194733,197.7045135,197.2932739,194.7982788,0.131863669,0.10493286,0.134833679,13.08067226,13.32299614,15.61636543,10.55587673,10.46458626,13.29170799,7.098369122,7.022497177,7.586045742,0.806982756,0.785452902,0.851139665,6.318520069,5.941952705,5.045003891
