t+,class,V_L1,V_L2,V_L3,V_L12,V_L23,V_L31,A_L1,A_L2,A_L3,VA_L1,VA_L2,VA_L3,W_L1,W_L2,W_L3,Q_L1,Q_L2,Q_L3,PF_L1,PF_L2,PF_L3,THD_L1,THD_L2,THD_L3
0,0,102.925499,128.2691803,118.9510422,201.8441315,201.8964691,200.4900208,0.45852986,0.483217955,0.502731502,47.19441605,61.98197174,59.80043793,-45.20158005,-57.38677597,-58.50471497,7.997069359,19.06261063,2.621187925,0.957773924,0.925862372,0.978332579,5.55370903,5.36145401,4.432292461
0.05,0,102.925499,128.2691803,118.9510422,201.8441315,201.8964691,200.4900208,0.45852986,0.483217955,0.502731502,47.19441605,61.98197174,59.80043793,-45.20158005,-57.38677597,-58.50471497,7.997069359,19.06261063,2.621187925,0.957773924,0.925862372,0.978332579,5.55370903,5.36145401,4.432292461
0.1,0,102.925499,128.2691803,118.9510422,201.8441315,201.8964691,200.4900208,0.45852986,0.483217955,0.502731502,47.19441605,61.98197174,59.80043793,-45.20158005,-57.38677597,-58.50471497,7.997069359,19.06261063,2.621187925,0.957773924,0.925862372,0.978332579,5.55370903,5.36145401,4.432292461
0.15,0,102.925499,128.2691803,118.9510422,201.8441315,201.8964691,200.4900208,0.45852986,0.483217955,0.502731502,47.19441605,61.98197174,59.80043793,-45.20158005,-57.38677597,-58.50471497,7.997069359,19.06261063,2.621187925,0.957773924,0.925862372,0.978332579,5.55370903,5.36145401,4.432292461
0.2,0,102.8454514,128.2978668,118.9081192,201.8226166,201.9175415,200.3414764,0.449610442,0.474395752,0.497850806,46.24038696,60.86396408,59.19850159,-44.49093628,-56.47232437,-57.97534561,7.0992136,18.47803116,2.021609783,0.96216619,0.927845001,0.97933805,5.615022182,5.383021832,4.425861835
0.25,0,102.8454514,128.2978668,118.9081192,201.8226166,201.9175415,200.3414764,0.449610442,0.474395752,0.497850806,46.24038696,60.86396408,59.19850159,-44.49093628,-56.47232437,-57.97534561,7.0992136,18.47803116,2.021609783,0.96216619,0.927845001,0.97933805,5.615022182,5.383021832,4.425861835
0.3,0,102.8454514,128.2978668,118.9081192,201.8226166,201.9175415,200.3414764,0.449610442,0.474395752,0.497850806,46.24038696,60.86396408,59.19850159,-44.49093628,-56.47232437,-57.97534561,7.0992136,18.47803116,2.021609783,0.96216619,0.927845001,0.97933805,5.615022182,5.383021832,4.425861835
0.35,0,102.8454514,128.2978668,118.9081192,201.8226166,201.9175415,200.3414764,0.449610442,0.474395752,0.497850806,46.24038696,60.86396408,59.19850159,-44.49093628,-56.47232437,-57.97534561,7.0992136,18.47803116,2.021609783,0.96216619,0.927845001,0.97933805,5.615022182,5.383021832,4.425861835
0.4,0,102.854454,128.3598175,118.9286041,201.9133911,202.0042877,200.3336029,0.453473508,0.47448501,0.499023944,46.64176941,60.90480804,59.34822083,-44.70253372,-56.26826477,-58.02908325,7.433158875,18.80638504,2.760365009,0.95842278,0.923872292,0.977772951,5.774751186,5.454943657,4.461969852
0.45,0,102.854454,128.3598175,118.9286041,201.9133911,202.0042877,200.3336029,0.453473508,0.47448501,0.499023944,46.64176941,60.90480804,59.34822083,-44.70253372,-56.26826477,-58.02908325,7.433158875,18.80638504,2.760365009,0.95842278,0.923872292,0.977772951,5.774751186,5.454943657,4.461969852
