t+    , class, V_L1              , V_L2              , V_L3              , V_L12             , V_L23             , V_L31             , A_L1               , A_L2               , A_L3               , VA_L1              , VA_L2              , VA_L3              , W_L1               , W_L2               , W_L3               , Q_L1               , Q_L2               , Q_L3                 , PF_L1              , PF_L2               , PF_L3             , THD_L1            , THD_L2            , THD_L3
0,0,103.30773162841797,128.78961181640625,119.04824829101562,202.5851287841797,202.89483642578125,200.6681671142578,0.43093839287757874,0.45293131470680237,0.49223241209983826,44.51926803588867,58.332847595214844,58.59940719604492,-43.18410873,-53.48656082,-57.6512146,7.1305036544799805,20.551048278808594,4.371583938598633,0.9700093865394592,0.9169201254844666,0.9838190674781799,5.035694122314453,5.072170257568359,4.107943534851074
0.05,0,103.30773162841797,128.78961181640625,119.04824829101562,202.5851287841797,202.89483642578125,200.6681671142578,0.43093839287757874,0.45293131470680237,0.49223241209983826,44.51926803588867,58.332847595214844,58.59940719604492,-43.18410873,-53.48656082,-57.6512146,7.1305036544799805,20.551048278808594,4.371583938598633,0.9700093865394592,0.9169201254844666,0.9838190674781799,5.035694122314453,5.072170257568359,4.107943534851074
0.1,0,103.30773162841797,128.78961181640625,119.04824829101562,202.5851287841797,202.89483642578125,200.6681671142578,0.43093839287757874,0.45293131470680237,0.49223241209983826,44.51926803588867,58.332847595214844,58.59940719604492,-43.18410873,-53.48656082,-57.6512146,7.1305036544799805,20.551048278808594,4.371583938598633,0.9700093865394592,0.9169201254844666,0.9838190674781799,5.035694122314453,5.072170257568359,4.107943534851074
0.15,0,103.34194946289062,128.87232971191406,119.09811401367188,202.70301818847656,203.01368713378906,200.72398376464844,0.43468859791755676,0.4531272053718567,0.4915009140968323,44.921566009521484,58.39555740356445,58.53683090209961,-43.69719696,-54.30393982,-57.58687592,5.684664726257324,18.28672218322754,2.4055588245391846,0.9727442860603333,0.929932713508606,0.9837716817855835,5.067856788635254,5.070244789123535,4.089813232421875
0.2,0,103.34194946289062,128.87232971191406,119.09811401367188,202.70301818847656,203.01368713378906,200.72398376464844,0.43468859791755676,0.4531272053718567,0.4915009140968323,44.921566009521484,58.39555740356445,58.53683090209961,-43.69719696,-54.30393982,-57.58687592,5.684664726257324,18.28672218322754,2.4055588245391846,0.9727442860603333,0.929932713508606,0.9837716817855835,5.067856788635254,5.070244789123535,4.089813232421875
0.25,0,103.34194946289062,128.87232971191406,119.09811401367188,202.70301818847656,203.01368713378906,200.72398376464844,0.43468859791755676,0.4531272053718567,0.4915009140968323,44.921566009521484,58.39555740356445,58.53683090209961,-43.69719696,-54.30393982,-57.58687592,5.684664726257324,18.28672218322754,2.4055588245391846,0.9727442860603333,0.929932713508606,0.9837716817855835,5.067856788635254,5.070244789123535,4.089813232421875
0.3,0,103.34194946289062,128.87232971191406,119.09811401367188,202.70301818847656,203.01368713378906,200.72398376464844,0.43468859791755676,0.4531272053718567,0.4915009140968323,44.921566009521484,58.39555740356445,58.53683090209961,-43.69719696,-54.30393982,-57.58687592,5.684664726257324,18.28672218322754,2.4055588245391846,0.9727442860603333,0.929932713508606,0.9837716817855835,5.067856788635254,5.070244789123535,4.089813232421875
0.35,0,103.26129150390625,128.80758666992188,119.05486297607422,202.54638671875,202.9134063720703,200.64674377441406,0.4259107708930969,0.4472861588001251,0.48734113574028015,43.98009490966797,57.61384963989258,58.02033233642578,-42.7050209,-53.02649307,-57.07847214,6.2711591720581055,19.5369873046875,3.4270570278167725,0.9710079431533813,0.9203775525093079,0.9837667346000671,5.065643310546875,5.095425128936768,4.076839447021484
0.4,0,103.26129150390625,128.80758666992188,119.05486297607422,202.54638671875,202.9134063720703,200.64674377441406,0.4259107708930969,0.4472861588001251,0.48734113574028015,43.98009490966797,57.61384963989258,58.02033233642578,-42.7050209,-53.02649307,-57.07847214,6.2711591720581055,19.5369873046875,3.4270570278167725,0.9710079431533813,0.9203775525093079,0.9837667346000671,5.065643310546875,5.095425128936768,4.076839447021484
0.45,0,103.26129150390625,128.80758666992188,119.05486297607422,202.54638671875,202.9134063720703,200.64674377441406,0.4259107708930969,0.4472861588001251,0.48734113574028015,43.98009490966797,57.61384963989258,58.02033233642578,-42.7050209,-53.02649307,-57.07847214,6.2711591720581055,19.5369873046875,3.4270570278167725,0.9710079431533813,0.9203775525093079,0.9837667346000671,5.065643310546875,5.095425128936768,4.076839447021484
0.5,0,103.26129150390625,128.80758666992188,119.05486297607422,202.54638671875,202.9134063720703,200.64674377441406,0.4259107708930969,0.4472861588001251,0.48734113574028015,43.98009490966797,57.61384963989258,58.02033233642578,-42.7050209,-53.02649307,-57.07847214,6.2711591720581055,19.5369873046875,3.4270570278167725,0.9710079431533813,0.9203775525093079,0.9837667346000671,5.065643310546875,5.095425128936768,4.076839447021484
0.55,0,103.38185119628906,128.88780212402344,119.13619995117188,202.7332000732422,203.05776977539062,200.80824279785156,0.4392950236797333,0.46049219369888306,0.4994381070137024,45.41513442993164,59.35182571411133,59.50115966796875,-44.14127731,-54.82128525,-58.59326553,6.827595233917236,20.048376083374023,3.7205514907836914,0.9719508290290833,0.9236663579940796,0.9847415685653687,5.084210395812988,5.094906806945801,4.097006320953369
0.6,0,103.38185119628906,128.88780212402344,119.13619995117188,202.7332000732422,203.05776977539062,200.80824279785156,0.4392950236797333,0.46049219369888306,0.4994381070137024,45.41513442993164,59.35182571411133,59.50115966796875,-44.14127731,-54.82128525,-58.59326553,6.827595233917236,20.048376083374023,3.7205514907836914,0.9719508290290833,0.9236663579940796,0.9847415685653687,5.084210395812988,5.094906806945801,4.097006320953369
0.65,0,103.38185119628906,128.88780212402344,119.13619995117188,202.7332000732422,203.05776977539062,200.80824279785156,0.4392950236797333,0.46049219369888306,0.4994381070137024,45.41513442993164,59.35182571411133,59.50115966796875,-44.14127731,-54.82128525,-58.59326553,6.827595233917236,20.048376083374023,3.7205514907836914,0.9719508290290833,0.9236663579940796,0.9847415685653687,5.084210395812988,5.094906806945801,4.097006320953369
0.7,0,103.38185119628906,128.88780212402344,119.13619995117188,202.7332000732422,203.05776977539062,200.80824279785156,0.4392950236797333,0.46049219369888306,0.4994381070137024,45.41513442993164,59.35182571411133,59.50115966796875,-44.14127731,-54.82128525,-58.59326553,6.827595233917236,20.048376083374023,3.7205514907836914,0.9719508290290833,0.9236663579940796,0.9847415685653687,5.084210395812988,5.094906806945801,4.097006320953369
0.75,0,103.3187255859375,128.78012084960938,119.04716491699219,202.58872985839844,202.88648986816406,200.67404174804688,0.4231051802635193,0.44323113560676575,0.4820595383644104,43.71468734741211,57.07936096191406,57.387821197509766,-42.5044899,-52.88476563,-56.47857285,5.485679626464844,18.28790855407715,2.390951156616211,0.9723160266876221,0.9265128970146179,0.98415607213974,5.038050651550293,5.083609104156494,4.124489784240723
0.8,0,103.3187255859375,128.78012084960938,119.04716491699219,202.58872985839844,202.88648986816406,200.67404174804688,0.4231051802635193,0.44323113560676575,0.4820595383644104,43.71468734741211,57.07936096191406,57.387821197509766,-42.5044899,-52.88476563,-56.47857285,5.485679626464844,18.28790855407715,2.390951156616211,0.9723160266876221,0.9265128970146179,0.98415607213974,5.038050651550293,5.083609104156494,4.124489784240723
0.85,0,103.3187255859375,128.78012084960938,119.04716491699219,202.58872985839844,202.88648986816406,200.67404174804688,0.4231051802635193,0.44323113560676575,0.4820595383644104,43.71468734741211,57.07936096191406,57.387821197509766,-42.5044899,-52.88476563,-56.47857285,5.485679626464844,18.28790855407715,2.390951156616211,0.9723160266876221,0.9265128970146179,0.98415607213974,5.038050651550293,5.083609104156494,4.124489784240723
0.9,0,103.3187255859375,128.78012084960938,119.04716491699219,202.58872985839844,202.88648986816406,200.67404174804688,0.4231051802635193,0.44323113560676575,0.4820595383644104,43.71468734741211,57.07936096191406,57.387821197509766,-42.5044899,-52.88476563,-56.47857285,5.485679626464844,18.28790855407715,2.390951156616211,0.9723160266876221,0.9265128970146179,0.98415607213974,5.038050651550293,5.083609104156494,4.124489784240723
0.95,0,103.33517456054688,128.8777313232422,119.09883880615234,202.70726013183594,202.98117065429688,200.73927307128906,0.4380074143409729,0.46042805910110474,0.4966226816177368,45.261573791503906,59.338924407958984,59.147186279296875,-43.96848297,-54.77980804,-58.21662903,7.112637519836426,20.102155685424805,3.817669153213501,0.9714307188987732,0.9231681823730469,0.9842671155929565,5.055837154388428,5.08137321472168,4.116707801818848
1,0,103.33517456054688,128.8777313232422,119.09883880615234,202.70726013183594,202.98117065429688,200.73927307128906,0.4380074143409729,0.46042805910110474,0.4966226816177368,45.261573791503906,59.338924407958984,59.147186279296875,-43.96848297,-54.77980804,-58.21662903,7.112637519836426,20.102155685424805,3.817669153213501,0.9714307188987732,0.9231681823730469,0.9842671155929565,5.055837154388428,5.08137321472168,4.116707801818848
1.05,0,103.33517456054688,128.8777313232422,119.09883880615234,202.70726013183594,202.98117065429688,200.73927307128906,0.4380074143409729,0.46042805910110474,0.4966226816177368,45.261573791503906,59.338924407958984,59.147186279296875,-43.96848297,-54.77980804,-58.21662903,7.112637519836426,20.102155685424805,3.817669153213501,0.9714307188987732,0.9231681823730469,0.9842671155929565,5.055837154388428,5.08137321472168,4.116707801818848
1.1,0,103.33517456054688,128.8777313232422,119.09883880615234,202.70726013183594,202.98117065429688,200.73927307128906,0.4380074143409729,0.46042805910110474,0.4966226816177368,45.261573791503906,59.338924407958984,59.147186279296875,-43.96848297,-54.77980804,-58.21662903,7.112637519836426,20.102155685424805,3.817669153213501,0.9714307188987732,0.9231681823730469,0.9842671155929565,5.055837154388428,5.08137321472168,4.116707801818848
1.15,0,103.33688354492188,128.88031005859375,119.1166763305664,202.69509887695312,203.02984619140625,200.74972534179688,0.434539794921875,0.4539254903793335,0.4944850206375122,44.903987884521484,58.50205612182617,58.90141296386719,-43.63568497,-54.08370209,-57.96205902,5.922849655151367,19.067270278930664,2.9439189434051514,0.9717552065849304,0.9244752526283264,0.9840521216392517,5.085246562957764,5.123470306396484,4.136419773101807
