t+,class,V_L1,V_L2,V_L3,V_L12,V_L23,V_L31,A_L1,A_L2,A_L3,VA_L1,VA_L2,VA_L3,W_L1,W_L2,W_L3,Q_L1,Q_L2,Q_L3,PF_L1,PF_L2,PF_L3,THD_L1,THD_L2,THD_L3
0,0,99.89468384,125.9574585,115.620285,197.5480499,197.1584778,194.5473633,0.131650373,0.1062475,0.131799608,13.15117264,13.38266468,15.2387085,10.65387726,10.44061375,12.97356987,7.039217949,7.155921936,7.364943027,0.810108542,0.780159533,0.851356268,5.927037239,5.670482159,4.704777718
0.05,0,99.89468384,125.9574585,115.620285,197.5480499,197.1584778,194.5473633,0.131650373,0.1062475,0.131799608,13.15117264,13.38266468,15.2387085,10.65387726,10.44061375,12.97356987,7.039217949,7.155921936,7.364943027,0.810108542,0.780159533,0.851356268,5.927037239,5.670482159,4.704777718
0.1,0,99.89468384,125.9574585,115.620285,197.5480499,197.1584778,194.5473633,0.131650373,0.1062475,0.131799608,13.15117264,13.38266468,15.2387085,10.65387726,10.44061375,12.97356987,7.039217949,7.155921936,7.364943027,0.810108542,0.780159533,0.851356268,5.927037239,5.670482159,4.704777718
0.15,0,99.89468384,125.9574585,115.620285,197.5480499,197.1584778,194.5473633,0.131650373,0.1062475,0.131799608,13.15117264,13.38266468,15.2387085,10.65387726,10.44061375,12.97356987,7.039217949,7.155921936,7.364943027,0.810108542,0.780159533,0.851356268,5.927037239,5.670482159,4.704777718
0.2,0,99.90357208,125.9718475,115.6582336,197.6214294,197.164444,194.5857697,0.132783562,0.104354315,0.133716211,13.26555252,13.14570618,15.46538067,10.59494495,10.20341873,13.2215929,7.312387943,7.016777039,7.361446381,0.798681021,0.776178837,0.85491544,6.03868866,5.635308266,4.632748604
0.25,0,99.90357208,125.9718475,115.6582336,197.6214294,197.164444,194.5857697,0.132783562,0.104354315,0.133716211,13.26555252,13.14570618,15.46538067,10.59494495,10.20341873,13.2215929,7.312387943,7.016777039,7.361446381,0.798681021,0.776178837,0.85491544,6.03868866,5.635308266,4.632748604
0.3,0,99.90357208,125.9718475,115.6582336,197.6214294,197.164444,194.5857697,0.132783562,0.104354315,0.133716211,13.26555252,13.14570618,15.46538067,10.59494495,10.20341873,13.2215929,7.312387943,7.016777039,7.361446381,0.798681021,0.776178837,0.85491544,6.03868866,5.635308266,4.632748604
0.35,0,99.90357208,125.9718475,115.6582336,197.6214294,197.164444,194.5857697,0.132783562,0.104354315,0.133716211,13.26555252,13.14570618,15.46538067,10.59494495,10.20341873,13.2215929,7.312387943,7.016777039,7.361446381,0.798681021,0.776178837,0.85491544,6.03868866,5.635308266,4.632748604
0.4,0,99.88739777,125.9219131,115.6191177,197.5162354,197.1523438,194.5196838,0.133077219,0.106226712,0.131806836,13.29273701,13.37627125,15.23939037,10.71535683,10.30939198,13.01940346,7.166475773,7.255915165,7.32137537,0.80610615,0.770722389,0.854325712,5.944252968,5.648841858,4.798579693
0.45,0,99.88739777,125.9219131,115.6191177,197.5162354,197.1523438,194.5196838,0.133077219,0.106226712,0.131806836,13.29273701,13.37627125,15.23939037,10.71535683,10.30939198,13.01940346,7.166475773,7.255915165,7.32137537,0.80610615,0.770722389,0.854325712,5.944252968,5.648841858,4.798579693
0.5,0,99.88739777,125.9219131,115.6191177,197.5162354,197.1523438,194.5196838,0.133077219,0.106226712,0.131806836,13.29273701,13.37627125,15.23939037,10.71535683,10.30939198,13.01940346,7.166475773,7.255915165,7.32137537,0.80610615,0.770722389,0.854325712,5.944252968,5.648841858,4.798579693
0.55,0,99.88739777,125.9219131,115.6191177,197.5162354,197.1523438,194.5196838,0.133077219,0.106226712,0.131806836,13.29273701,13.37627125,15.23939037,10.71535683,10.30939198,13.01940346,7.166475773,7.255915165,7.32137537,0.80610615,0.770722389,0.854325712,5.944252968,5.648841858,4.798579693
0.6,0,99.84663391,125.9656219,115.6070099,197.5466461,197.130249,194.4919434,0.133511856,0.105238102,0.131819561,13.33070946,13.25638294,15.23926544,10.7523098,10.19045448,13.06266308,7.244235516,7.268266201,7.236702919,0.806581974,0.768720567,0.857171416,5.924252987,5.643586636,4.573441505
0.65,0,99.84663391,125.9656219,115.6070099,197.5466461,197.130249,194.4919434,0.133511856,0.105238102,0.131819561,13.33070946,13.25638294,15.23926544,10.7523098,10.19045448,13.06266308,7.244235516,7.268266201,7.236702919,0.806581974,0.768720567,0.857171416,5.924252987,5.643586636,4.573441505
0.7,0,99.84663391,125.9656219,115.6070099,197.5466461,197.130249,194.4919434,0.133511856,0.105238102,0.131819561,13.33070946,13.25638294,15.23926544,10.7523098,10.19045448,13.06266308,7.244235516,7.268266201,7.236702919,0.806581974,0.768720567,0.857171416,5.924252987,5.643586636,4.573441505
0.75,0,99.84663391,125.9656219,115.6070099,197.5466461,197.130249,194.4919434,0.133511856,0.105238102,0.131819561,13.33070946,13.25638294,15.23926544,10.7523098,10.19045448,13.06266308,7.244235516,7.268266201,7.236702919,0.806581974,0.768720567,0.857171416,5.924252987,5.643586636,4.573441505
0.8,0,99.91423035,125.8837814,115.6507263,197.5178986,197.0868835,194.6103973,0.133778661,0.106343821,0.132333651,13.36639214,13.38696194,15.30448246,10.74099064,10.24625778,13.03017902,7.32492733,7.396681786,7.403951168,0.803581893,0.765390813,0.851396263,5.972764492,5.609265804,4.74386692
0.85,0,99.91423035,125.8837814,115.6507263,197.5178986,197.0868835,194.6103973,0.133778661,0.106343821,0.132333651,13.36639214,13.38696194,15.30448246,10.74099064,10.24625778,13.03017902,7.32492733,7.396681786,7.403951168,0.803581893,0.765390813,0.851396263,5.972764492,5.609265804,4.74386692
0.9,0,99.91423035,125.8837814,115.6507263,197.5178986,197.0868835,194.6103973,0.133778661,0.106343821,0.132333651,13.36639214,13.38696194,15.30448246,10.74099064,10.24625778,13.03017902,7.32492733,7.396681786,7.403951168,0.803581893,0.765390813,0.851396263,5.972764492,5.609265804,4.74386692
0.95,0,99.91423035,125.8837814,115.6507263,197.5178986,197.0868835,194.6103973,0.133778661,0.106343821,0.132333651,13.36639214,13.38696194,15.30448246,10.74099064,10.24625778,13.03017902,7.32492733,7.396681786,7.403951168,0.803581893,0.765390813,0.851396263,5.972764492,5.609265804,4.74386692
1,0,99.85723877,125.919014,115.5788116,197.4834442,197.0878754,194.4791565,0.132280126,0.105907217,0.132710665,13.20912838,13.33573246,15.33854103,10.63457203,10.32510281,13.0600071,7.17154932,7.144638538,7.376046658,0.805092633,0.774243414,0.851450384,5.860166073,5.671712399,4.67556715
