t+,class,V_L1,V_L2,V_L3,V_L12,V_L23,V_L31,A_L1,A_L2,A_L3,VA_L1,VA_L2,VA_L3,W_L1,W_L2,W_L3,Q_L1,Q_L2,Q_L3,PF_L1,PF_L2,PF_L3,THD_L1,THD_L2,THD_L3
0,0,102.7856445,128.2750397,118.8349915,201.7763824,201.7752533,200.2423859,0.438690782,0.467043757,0.487429917,45.09111404,59.91005707,57.92372894,-43.35573959,-55.52249146,-56.7013588,6.952865124,18.22527695,1.616940737,0.961514056,0.926764131,0.978896916,5.859612465,5.732239246,4.669961929
0.05,0,102.8557968,128.2042084,118.8458099,201.7894287,201.7407074,200.2869873,0.445720166,0.471975952,0.492730439,45.84490204,60.50930405,58.55894852,-44.02583694,-55.96313095,-57.28224182,7.462156773,18.6849041,2.314217567,0.960321307,0.924868226,0.978197932,5.809068203,5.748523712,4.722842216
0.1,0,102.8557968,128.2042084,118.8458099,201.7894287,201.7407074,200.2869873,0.445720166,0.471975952,0.492730439,45.84490204,60.50930405,58.55894852,-44.02583694,-55.96313095,-57.28224182,7.462156773,18.6849041,2.314217567,0.960321307,0.924868226,0.978197932,5.809068203,5.748523712,4.722842216
0.15,0,102.8557968,128.2042084,118.8458099,201.7894287,201.7407074,200.2869873,0.445720166,0.471975952,0.492730439,45.84490204,60.50930405,58.55894852,-44.02583694,-55.96313095,-57.28224182,7.462156773,18.6849041,2.314217567,0.960321307,0.924868226,0.978197932,5.809068203,5.748523712,4.722842216
0.2,0,102.8557968,128.2042084,118.8458099,201.7894287,201.7407074,200.2869873,0.445720166,0.471975952,0.492730439,45.84490204,60.50930405,58.55894852,-44.02583694,-55.96313095,-57.28224182,7.462156773,18.6849041,2.314217567,0.960321307,0.924868226,0.978197932,5.809068203,5.748523712,4.722842216
0.25,0,102.8109894,128.2042084,118.8458099,201.7894287,201.7407074,200.2869873,0.445720166,0.471975952,0.492730439,45.84490204,60.50930405,58.55894852,-44.02583694,-55.96313095,-57.28224182,7.462156773,18.6849041,2.314217567,0.960321307,0.924868226,0.978197932,5.809068203,5.748523712,4.722842216
0.3,0,102.8109894,128.3776398,118.8656464,201.8973083,201.8923187,200.2811279,0.450719744,0.478303313,0.498840034,46.33894348,61.40345001,59.29494476,-44.52868652,-56.90073013,-58.11629868,7.737092495,19.18070221,2.369201422,0.96093446,0.926669896,0.980122328,5.881967545,5.716339111,4.692466736
0.35,0,102.8109894,128.3776398,118.8656464,201.8973083,201.8923187,200.2811279,0.450719744,0.478303313,0.498840034,46.33894348,61.40345001,59.29494476,-44.52868652,-56.90073013,-58.11629868,7.737092495,19.18070221,2.369201422,0.96093446,0.926669896,0.980122328,5.881967545,5.716339111,4.692466736
0.4,0,102.8109894,128.3776398,118.8656464,201.8973083,201.8923187,200.2811279,0.450719744,0.478303313,0.498840034,46.33894348,61.40345001,59.29494476,-44.52868652,-56.90073013,-58.11629868,7.737092495,19.18070221,2.369201422,0.96093446,0.926669896,0.980122328,5.881967545,5.716339111,4.692466736
0.45,0,102.7916489,128.2937469,118.8013611,201.8351288,201.7803192,200.1738586,0.442107856,0.46665898,0.492511302,45.44499588,59.86943054,58.51101303,-43.66000366,-55.24416733,-57.28655624,7.154793739,18.98017883,2.531696558,0.96072191,0.922744155,0.979073048,5.928536415,5.717326164,4.703756809
0.5,0,102.7916489,128.2937469,118.8013611,201.8351288,201.7803192,200.1738586,0.442107856,0.46665898,0.492511302,45.44499588,59.86943054,58.51101303,-43.66000366,-55.24416733,-57.28655624,7.154793739,18.98017883,2.531696558,0.96072191,0.922744155,0.979073048,5.928536415,5.717326164,4.703756809
0.55,0,102.7916489,128.2937469,118.8013611,201.8351288,201.7803192,200.1738586,0.442107856,0.46665898,0.492511302,45.44499588,59.86943054,58.51101303,-43.66000366,-55.24416733,-57.28655624,7.154793739,18.98017883,2.531696558,0.96072191,0.922744155,0.979073048,5.928536415,5.717326164,4.703756809
0.6,0,102.7916489,128.2937469,118.8013611,201.8351288,201.7803192,200.1738586,0.442107856,0.46665898,0.492511302,45.44499588,59.86943054,58.51101303,-43.66000366,-55.24416733,-57.28655624,7.154793739,18.98017883,2.531696558,0.96072191,0.922744155,0.979073048,5.928536415,5.717326164,4.703756809
0.65,0,102.8751221,128.2857819,118.8307571,201.8937073,201.8036346,200.2740631,0.445662379,0.471380532,0.49279657,45.84757233,60.47142029,58.55939102,-44.01565552,-56.00154114,-57.29360199,7.201582909,18.49011993,2.05115366,0.960043311,0.92608279,0.978384554,5.848097324,5.685014725,4.677847385
0.7,0,102.8751221,128.2857819,118.8307571,201.8937073,201.8036346,200.2740631,0.445662379,0.471380532,0.49279657,45.84757233,60.47142029,58.55939102,-44.01565552,-56.00154114,-57.29360199,7.201582909,18.49011993,2.05115366,0.960043311,0.92608279,0.978384554,5.848097324,5.685014725,4.677847385
0.75,0,102.8751221,128.2857819,118.8307571,201.8937073,201.8036346,200.2740631,0.445662379,0.471380532,0.49279657,45.84757233,60.47142029,58.55939102,-44.01565552,-56.00154114,-57.29360199,7.201582909,18.49011993,2.05115366,0.960043311,0.92608279,0.978384554,5.848097324,5.685014725,4.677847385
0.8,0,102.8751221,128.2857819,118.8307571,201.8937073,201.8036346,200.2740631,0.445662379,0.471380532,0.49279657,45.84757233,60.47142029,58.55939102,-44.01565552,-56.00154114,-57.29360199,7.201582909,18.49011993,2.05115366,0.960043311,0.92608279,0.978384554,5.848097324,5.685014725,4.677847385
0.85,0,102.8237534,128.3162994,118.8611069,201.8555298,201.804184,200.3096466,0.444368929,0.472680479,0.491769731,45.69168091,60.65261078,58.4522934,-43.93228531,-56.25595856,-57.2906189,7.487794876,18.72670174,2.027656317,0.961494207,0.927510917,0.980126083,5.787210941,5.646606922,4.640297413
0.9,0,102.8237534,128.3162994,118.8611069,201.8555298,201.804184,200.3096466,0.444368929,0.472680479,0.491769731,45.69168091,60.65261078,58.4522934,-43.93228531,-56.25595856,-57.2906189,7.487794876,18.72670174,2.027656317,0.961494207,0.927510917,0.980126083,5.787210941,5.646606922,4.640297413
0.95,0,102.8237534,128.3162994,118.8611069,201.8555298,201.804184,200.3096466,0.444368929,0.472680479,0.491769731,45.69168091,60.65261078,58.4522934,-43.93228531,-56.25595856,-57.2906189,7.487794876,18.72670174,2.027656317,0.961494207,0.927510917,0.980126083,5.787210941,5.646606922,4.640297413
1,0,102.8237534,128.3162994,118.8611069,201.8555298,201.804184,200.3096466,0.444368929,0.472680479,0.491769731,45.69168091,60.65261078,58.4522934,-43.93228531,-56.25595856,-57.2906189,7.487794876,18.72670174,2.027656317,0.961494207,0.927510917,0.980126083,5.787210941,5.646606922,4.640297413
1.05,0,102.8667374,128.2595825,118.8686905,201.8345795,201.7830048,200.3455505,0.448336273,0.469913304,0.494276732,46.11888885,60.27088547,58.75402832,-44.39177322,-55.76288605,-57.62907791,7.569527626,18.95581055,2.963917494,0.962550819,0.925204337,0.9808532,5.771091938,5.647297859,4.623192787
1.1,0,102.8667374,128.2595825,118.8686905,201.8345795,201.7830048,200.3455505,0.448336273,0.469913304,0.494276732,46.11888885,60.27088547,58.75402832,-44.39177322,-55.76288605,-57.62907791,7.569527626,18.95581055,2.963917494,0.962550819,0.925204337,0.9808532,5.771091938,5.647297859,4.623192787
1.15,0,102.8667374,128.2595825,118.8686905,201.8345795,201.7830048,200.3455505,0.448336273,0.469913304,0.494276732,46.11888885,60.27088547,58.75402832,-44.39177322,-55.76288605,-57.62907791,7.569527626,18.95581055,2.963917494,0.962550819,0.925204337,0.9808532,5.771091938,5.647297859,4.623192787
1.2,0,102.8667374,128.2595825,118.8686905,201.8345795,201.7830048,200.3455505,0.448336273,0.469913304,0.494276732,46.11888885,60.27088547,58.75402832,-44.39177322,-55.76288605,-57.62907791,7.569527626,18.95581055,2.963917494,0.962550819,0.925204337,0.9808532,5.771091938,5.647297859,4.623192787
1.25,0,102.8520508,128.3208923,118.8768692,201.8741608,201.8568115,200.3326569,0.447614431,0.473450154,0.49310571,46.03806305,60.75354767,58.61886215,-44.2926712,-56.46409225,-57.45594788,7.223312855,18.24316597,1.828183055,0.962088048,0.929395795,0.980161428,5.790518761,5.627978802,4.645159245
