t+    , class, V_L1             , V_L2              , V_L3              , V_L12             , V_L23             , V_L31             , A_L1               , A_L2               , A_L3               , VA_L1              , VA_L2              , VA_L3              , W_L1              , W_L2              , W_L3               , Q_L1                , Q_L2                , Q_L3                , PF_L1              , PF_L2              , PF_L3                , THD_L1            , THD_L2            , THD_L3
 0.000,     0, 99.80756378173828, 125.97278594970703, 115.64297485351562, 197.56683349609375, 197.15252685546875, 194.4652099609375 , 0.13937322795391083, 0.10821206122636795, 0.13883399963378906,  13.910502433776855,  13.63177490234375 ,  16.05517578125    , 10.669344902038574, 10.00849437713623 , 13.399896621704102 ,   8.14887809753418  ,   7.669637203216553 ,   7.923677921295166 , 0.7669992446899414 , 0.7342033386230469 , 0.8346153497695923   , 6.149007797241211 , 5.609731197357178 , 4.811855792999268 , nan
 0.050,     0, 99.80756378173828, 125.97278594970703, 115.64297485351562, 197.56683349609375, 197.15252685546875, 194.4652099609375 , 0.13937322795391083, 0.10821206122636795, 0.13883399963378906,  13.910502433776855,  13.63177490234375 ,  16.05517578125    , 10.669344902038574, 10.00849437713623 , 13.399896621704102 ,   8.14887809753418  ,   7.669637203216553 ,   7.923677921295166 , 0.7669992446899414 , 0.7342033386230469 , 0.8346153497695923   , 6.149007797241211 , 5.609731197357178 , 4.811855792999268 , nan
 0.100,     0, 99.82123565673828, 125.95621490478516, 115.62850189208984, 197.5042724609375 , 197.18357849121094, 194.4617156982422 , 0.13866068422794342, 0.10834626853466034, 0.1369280070066452 ,  13.841280937194824,  13.646885871887207,  15.832779884338379, 10.756671905517578, 10.000741004943848, 13.294078826904297 ,   7.9554877281188965,   7.685675144195557 ,   7.710938453674316 , 0.7771442532539368 , 0.7328221797943115 , 0.8396553993225098   , 5.954870700836182 , 5.599865913391113 , 4.860117435455322 , nan
 0.150,     0, 99.82123565673828, 125.95621490478516, 115.62850189208984, 197.5042724609375 , 197.18357849121094, 194.4617156982422 , 0.13866068422794342, 0.10834626853466034, 0.1369280070066452 ,  13.841280937194824,  13.646885871887207,  15.832779884338379, 10.756671905517578, 10.000741004943848, 13.294078826904297 ,   7.9554877281188965,   7.685675144195557 ,   7.710938453674316 , 0.7771442532539368 , 0.7328221797943115 , 0.8396553993225098   , 5.954870700836182 , 5.599865913391113 , 4.860117435455322 , nan
 0.200,     0, 99.82123565673828, 125.95621490478516, 115.62850189208984, 197.5042724609375 , 197.18357849121094, 194.4617156982422 , 0.13866068422794342, 0.10834626853466034, 0.1369280070066452 ,  13.841280937194824,  13.646885871887207,  15.832779884338379, 10.756671905517578, 10.000741004943848, 13.294078826904297 ,   7.9554877281188965,   7.685675144195557 ,   7.710938453674316 , 0.7771442532539368 , 0.7328221797943115 , 0.8396553993225098   , 5.954870700836182 , 5.599865913391113 , 4.860117435455322 , nan
 0.250,     0, 99.82123565673828, 125.95621490478516, 115.62850189208984, 197.5042724609375 , 197.18357849121094, 194.4617156982422 , 0.13866068422794342, 0.10834626853466034, 0.1369280070066452 ,  13.841280937194824,  13.646885871887207,  15.832779884338379, 10.756671905517578, 10.000741004943848, 13.294078826904297 ,   7.9554877281188965,   7.685675144195557 ,   7.710938453674316 , 0.7771442532539368 , 0.7328221797943115 , 0.8396553993225098   , 5.954870700836182 , 5.599865913391113 , 4.860117435455322 , nan
 0.300,     0, 99.8143081665039 , 125.99624633789062, 115.67076873779297, 197.5603790283203 , 197.20208740234375, 194.51596069335938, 0.13718025386333466, 0.10800666362047195, 0.1360459327697754 ,  13.69255256652832 ,  13.608433723449707,  15.73653793334961 , 10.717007637023926, 10.11668872833252 , 13.219847679138184 ,   7.7525482177734375,   7.562286853790283 ,   7.660857677459717 , 0.7826887965202332 , 0.7434131503105164 , 0.8400734663009644   , 5.995014190673828 , 5.585704326629639 , 4.69441556930542  , nan
 0.350,     0, 99.8143081665039 , 125.99624633789062, 115.67076873779297, 197.5603790283203 , 197.20208740234375, 194.51596069335938, 0.13718025386333466, 0.10800666362047195, 0.1360459327697754 ,  13.69255256652832 ,  13.608433723449707,  15.73653793334961 , 10.717007637023926, 10.11668872833252 , 13.219847679138184 ,   7.7525482177734375,   7.562286853790283 ,   7.660857677459717 , 0.7826887965202332 , 0.7434131503105164 , 0.8400734663009644   , 5.995014190673828 , 5.585704326629639 , 4.69441556930542  , nan
 0.400,     0, 99.8143081665039 , 125.99624633789062, 115.67076873779297, 197.5603790283203 , 197.20208740234375, 194.51596069335938, 0.13718025386333466, 0.10800666362047195, 0.1360459327697754 ,  13.69255256652832 ,  13.608433723449707,  15.73653793334961 , 10.717007637023926, 10.11668872833252 , 13.219847679138184 ,   7.7525482177734375,   7.562286853790283 ,   7.660857677459717 , 0.7826887965202332 , 0.7434131503105164 , 0.8400734663009644   , 5.995014190673828 , 5.585704326629639 , 4.69441556930542  , nan
 0.450,     0, 99.8143081665039 , 125.99624633789062, 115.67076873779297, 197.5603790283203 , 197.20208740234375, 194.51596069335938, 0.13718025386333466, 0.10800666362047195, 0.1360459327697754 ,  13.69255256652832 ,  13.608433723449707,  15.73653793334961 , 10.717007637023926, 10.11668872833252 , 13.219847679138184 ,   7.7525482177734375,   7.562286853790283 ,   7.660857677459717 , 0.7826887965202332 , 0.7434131503105164 , 0.8400734663009644   , 5.995014190673828 , 5.585704326629639 , 4.69441556930542  , nan
 0.500,     0, 99.86347961425781, 125.904541015625  , 115.6821517944336 , 197.49493408203125, 197.138427734375  , 194.58534240722656, 0.13659615814685822, 0.10776610672473907, 0.13558495044708252,  13.64096736907959 ,  13.568242073059082,  15.684759140014648, 10.701239585876465, 10.14554214477539 , 13.19997787475586  ,   7.656241416931152 ,   7.479520797729492 ,   7.617727279663086 , 0.7844927310943604 , 0.7477418184280396 , 0.8415799140930176   , 6.010451316833496 , 5.5500946044921875, 4.879819393157959 , nan
 0.550,     0, 99.86347961425781, 125.904541015625  , 115.6821517944336 , 197.49493408203125, 197.138427734375  , 194.58534240722656, 0.13659615814685822, 0.10776610672473907, 0.13558495044708252,  13.64096736907959 ,  13.568242073059082,  15.684759140014648, 10.701239585876465, 10.14554214477539 , 13.19997787475586  ,   7.656241416931152 ,   7.479520797729492 ,   7.617727279663086 , 0.7844927310943604 , 0.7477418184280396 , 0.8415799140930176   , 6.010451316833496 , 5.5500946044921875, 4.879819393157959 , nan
 0.600,     0, 99.86347961425781, 125.904541015625  , 115.6821517944336 , 197.49493408203125, 197.138427734375  , 194.58534240722656, 0.13659615814685822, 0.10776610672473907, 0.13558495044708252,  13.64096736907959 ,  13.568242073059082,  15.684759140014648, 10.701239585876465, 10.14554214477539 , 13.19997787475586  ,   7.656241416931152 ,   7.479520797729492 ,   7.617727279663086 , 0.7844927310943604 , 0.7477418184280396 , 0.8415799140930176   , 6.010451316833496 , 5.5500946044921875, 4.879819393157959 , nan
