t+    , class, V_L1              , V_L2              , V_L3              , V_L12             , V_L23             , V_L31             , A_L1               , A_L2               , A_L3               , VA_L1              , VA_L2              , VA_L3             , W_L1               , W_L2              , W_L3              , Q_L1                , Q_L2                , Q_L3              , PF_L1             , PF_L2              , PF_L3             , THD_L1            , THD_L2            , THD_L3
 0.000,     0,  99.89862823486328, 125.9870834350586 , 115.60336303710938, 197.62940979003906, 197.05419921875   , 194.57305908203125, 0.1333184391260147 , 0.10511324554681778, 0.13136610388755798,  13.318328857421875,  13.242911338806152, 15.186363220214844,  10.653858184814453, 10.083192825317383, 12.949383735656738,   7.275029182434082 ,   7.291158676147461 , 7.274975299835205 , 0.7999395728111267, 0.7614030241966248 , 0.8526981472969055, 6.029788970947266 , 5.556629657745361 , 4.799435138702393 , nan
 0.050,     0,  99.89862823486328, 125.9870834350586 , 115.60336303710938, 197.62940979003906, 197.05419921875   , 194.57305908203125, 0.1333184391260147 , 0.10511324554681778, 0.13136610388755798,  13.318328857421875,  13.242911338806152, 15.186363220214844,  10.653858184814453, 10.083192825317383, 12.949383735656738,   7.275029182434082 ,   7.291158676147461 , 7.274975299835205 , 0.7999395728111267, 0.7614030241966248 , 0.8526981472969055, 6.029788970947266 , 5.556629657745361 , 4.799435138702393 , nan
 0.100,     0,  99.91883850097656, 125.99893188476562, 115.631591796875  , 197.65768432617188, 197.08604431152344, 194.6182861328125 , 0.1331099569797516 , 0.10568585246801376, 0.13160695135593414,  13.300191879272461,  13.316304206848145, 15.217921257019043,  10.651274681091309, 10.166790962219238, 12.94487190246582 ,   7.278023719787598 ,   7.328743934631348 , 7.364582538604736 , 0.8008361458778381, 0.7634844183921814 , 0.8506333827972412, 6.017127513885498 , 5.562084674835205 , 4.777064323425293 , nan
 0.150,     0,  99.91883850097656, 125.99893188476562, 115.631591796875  , 197.65768432617188, 197.08604431152344, 194.6182861328125 , 0.1331099569797516 , 0.10568585246801376, 0.13160695135593414,  13.300191879272461,  13.316304206848145, 15.217921257019043,  10.651274681091309, 10.166790962219238, 12.94487190246582 ,   7.278023719787598 ,   7.328743934631348 , 7.364582538604736 , 0.8008361458778381, 0.7634844183921814 , 0.8506333827972412, 6.017127513885498 , 5.562084674835205 , 4.777064323425293 , nan
 0.200,     0,  99.91883850097656, 125.99893188476562, 115.631591796875  , 197.65768432617188, 197.08604431152344, 194.6182861328125 , 0.1331099569797516 , 0.10568585246801376, 0.13160695135593414,  13.300191879272461,  13.316304206848145, 15.217921257019043,  10.651274681091309, 10.166790962219238, 12.94487190246582 ,   7.278023719787598 ,   7.328743934631348 , 7.364582538604736 , 0.8008361458778381, 0.7634844183921814 , 0.8506333827972412, 6.017127513885498 , 5.562084674835205 , 4.777064323425293 , nan
 0.250,     0,  99.91883850097656, 125.99893188476562, 115.631591796875  , 197.65768432617188, 197.08604431152344, 194.6182861328125 , 0.1331099569797516 , 0.10568585246801376, 0.13160695135593414,  13.300191879272461,  13.316304206848145, 15.217921257019043,  10.651274681091309, 10.166790962219238, 12.94487190246582 ,   7.278023719787598 ,   7.328743934631348 , 7.364582538604736 , 0.8008361458778381, 0.7634844183921814 , 0.8506333827972412, 6.017127513885498 , 5.562084674835205 , 4.777064323425293 , nan
 0.300,     0,  99.93923950195312, 125.99945068359375, 115.6227035522461 , 197.6877899169922 , 197.07508850097656, 194.62115478515625, 0.13200724124908447, 0.10519108921289444, 0.1319710612297058 ,  13.192703247070312,  13.254019737243652, 15.258851051330566,  10.544818878173828, 10.212363243103027, 12.965044021606445,   7.234684467315674 ,   7.1791605949401855, 7.415397644042969 , 0.799291729927063 , 0.7705106139183044 , 0.8496736884117126, 6.049590110778809 , 5.539392948150635 , 4.812498569488525 , nan
 0.350,     0,  99.93923950195312, 125.99945068359375, 115.6227035522461 , 197.6877899169922 , 197.07508850097656, 194.62115478515625, 0.13200724124908447, 0.10519108921289444, 0.1319710612297058 ,  13.192703247070312,  13.254019737243652, 15.258851051330566,  10.544818878173828, 10.212363243103027, 12.965044021606445,   7.234684467315674 ,   7.1791605949401855, 7.415397644042969 , 0.799291729927063 , 0.7705106139183044 , 0.8496736884117126, 6.049590110778809 , 5.539392948150635 , 4.812498569488525 , nan
 0.400,     0,  99.93923950195312, 125.99945068359375, 115.6227035522461 , 197.6877899169922 , 197.07508850097656, 194.62115478515625, 0.13200724124908447, 0.10519108921289444, 0.1319710612297058 ,  13.192703247070312,  13.254019737243652, 15.258851051330566,  10.544818878173828, 10.212363243103027, 12.965044021606445,   7.234684467315674 ,   7.1791605949401855, 7.415397644042969 , 0.799291729927063 , 0.7705106139183044 , 0.8496736884117126, 6.049590110778809 , 5.539392948150635 , 4.812498569488525 , nan
 0.450,     0,  99.93923950195312, 125.99945068359375, 115.6227035522461 , 197.6877899169922 , 197.07508850097656, 194.62115478515625, 0.13200724124908447, 0.10519108921289444, 0.1319710612297058 ,  13.192703247070312,  13.254019737243652, 15.258851051330566,  10.544818878173828, 10.212363243103027, 12.965044021606445,   7.234684467315674 ,   7.1791605949401855, 7.415397644042969 , 0.799291729927063 , 0.7705106139183044 , 0.8496736884117126, 6.049590110778809 , 5.539392948150635 , 4.812498569488525 , nan
