t+    , class, V_L1               , V_L2              , V_L3              , V_L12             , V_L23             , V_L31             , A_L1               , A_L2              , A_L3              , VA_L1             , VA_L1             , VA_L2             , W_L1               , W_L2              , W_L1               , Q_L1               , Q_L2              , Q_L3               , PF_L1              , PF_L2             , PF_L3             , THD_L1            , THD_L2            , THD_L3
 0.000,     0, 140.1680450439453  , 195.38723754882812, 200.05172729492188, 256.8973083496094 , 256.2703552246094 , 254.7609100341797 , 0.5266866683959961 , 0.622883677482605 , 0.5563493967056274, 73.82463836669922 , 121.70352172851562, 111.29866027832031, -49.91843032836914 , -81.4365463256836 , -93.44434356689453 , 22.459728240966797 ,  67.24612426757812, 22.211938858032227 , 0.6761757731437683 , 0.6691387891769409, 0.8395819067955017, 4.716332912445068 , 4.412444591522217 , 3.715496778488159 , nan
 0.020,     0, 140.19459533691406 , 195.39505004882812, 200.14166259765625, 256.95745849609375, 256.2083740234375 , 254.81924438476562, 0.5252243876457214 , 0.6214451789855957, 0.5557719469070435, 73.63362121582031 , 121.42731475830078, 111.23312377929688, -49.82425308227539 , -80.70071411132812, -93.40458679199219 , 22.283323287963867 ,  67.6224365234375 , 22.70730209350586  , 0.676650881767273  , 0.6646009683609009, 0.8397191762924194, 4.826678276062012 , 4.3058013916015625, 3.8565869331359863, nan
 0.040,     0, 140.19459533691406 , 195.39505004882812, 200.14166259765625, 256.95745849609375, 256.2083740234375 , 254.81924438476562, 0.5252243876457214 , 0.6214451789855957, 0.5557719469070435, 73.63362121582031 , 121.42731475830078, 111.23312377929688, -49.82425308227539 , -80.70071411132812, -93.40458679199219 , 22.283323287963867 ,  67.6224365234375 , 22.70730209350586  , 0.676650881767273  , 0.6646009683609009, 0.8397191762924194, 4.826678276062012 , 4.3058013916015625, 3.8565869331359863, nan
 0.060,     0, 140.19459533691406 , 195.39505004882812, 200.14166259765625, 256.95745849609375, 256.2083740234375 , 254.81924438476562, 0.5252243876457214 , 0.6214451789855957, 0.5557719469070435, 73.63362121582031 , 121.42731475830078, 111.23312377929688, -49.82425308227539 , -80.70071411132812, -93.40458679199219 , 22.283323287963867 ,  67.6224365234375 , 22.70730209350586  , 0.676650881767273  , 0.6646009683609009, 0.8397191762924194, 4.826678276062012 , 4.3058013916015625, 3.8565869331359863, nan
 0.080,     0, 140.19459533691406 , 195.39505004882812, 200.14166259765625, 256.95745849609375, 256.2083740234375 , 254.81924438476562, 0.5252243876457214 , 0.6214451789855957, 0.5557719469070435, 73.63362121582031 , 121.42731475830078, 111.23312377929688, -49.82425308227539 , -80.70071411132812, -93.40458679199219 , 22.283323287963867 ,  67.6224365234375 , 22.70730209350586  , 0.676650881767273  , 0.6646009683609009, 0.8397191762924194, 4.826678276062012 , 4.3058013916015625, 3.8565869331359863, nan
 0.100,     0, 140.19459533691406 , 195.39505004882812, 200.14166259765625, 256.95745849609375, 256.2083740234375 , 254.81924438476562, 0.5252243876457214 , 0.6214451789855957, 0.5557719469070435, 73.63362121582031 , 121.42731475830078, 111.23312377929688, -49.82425308227539 , -80.70071411132812, -93.40458679199219 , 22.283323287963867 ,  67.6224365234375 , 22.70730209350586  , 0.676650881767273  , 0.6646009683609009, 0.8397191762924194, 4.826678276062012 , 4.3058013916015625, 3.8565869331359863, nan
 0.120,     0, 140.19459533691406 , 195.39505004882812, 200.14166259765625, 256.95745849609375, 256.2083740234375 , 254.81924438476562, 0.5252243876457214 , 0.6214451789855957, 0.5557719469070435, 73.63362121582031 , 121.42731475830078, 111.23312377929688, -49.82425308227539 , -80.70071411132812, -93.40458679199219 , 22.283323287963867 ,  67.6224365234375 , 22.70730209350586  , 0.676650881767273  , 0.6646009683609009, 0.8397191762924194, 4.826678276062012 , 4.3058013916015625, 3.8565869331359863, nan
 0.140,     0, 140.19459533691406 , 195.39505004882812, 200.14166259765625, 256.95745849609375, 256.2083740234375 , 254.81924438476562, 0.5252243876457214 , 0.6214451789855957, 0.5557719469070435, 73.63362121582031 , 121.42731475830078, 111.23312377929688, -49.82425308227539 , -80.70071411132812, -93.40458679199219 , 22.283323287963867 ,  67.6224365234375 , 22.70730209350586  , 0.676650881767273  , 0.6646009683609009, 0.8397191762924194, 4.826678276062012 , 4.3058013916015625, 3.8565869331359863, nan
 0.160,     0, 140.19459533691406 , 195.39505004882812, 200.14166259765625, 256.95745849609375, 256.2083740234375 , 254.81924438476562, 0.5252243876457214 , 0.6214451789855957, 0.5557719469070435, 73.63362121582031 , 121.42731475830078, 111.23312377929688, -49.82425308227539 , -80.70071411132812, -93.40458679199219 , 22.283323287963867 ,  67.6224365234375 , 22.70730209350586  , 0.676650881767273  , 0.6646009683609009, 0.8397191762924194, 4.826678276062012 , 4.3058013916015625, 3.8565869331359863, nan
 0.180,     0, 140.19459533691406 , 195.39505004882812, 200.14166259765625, 256.95745849609375, 256.2083740234375 , 254.81924438476562, 0.5252243876457214 , 0.6214451789855957, 0.5557719469070435, 73.63362121582031 , 121.42731475830078, 111.23312377929688, -49.82425308227539 , -80.70071411132812, -93.40458679199219 , 22.283323287963867 ,  67.6224365234375 , 22.70730209350586  , 0.676650881767273  , 0.6646009683609009, 0.8397191762924194, 4.826678276062012 , 4.3058013916015625, 3.8565869331359863, nan
 0.200,     0, 140.19459533691406 , 195.39505004882812, 200.14166259765625, 256.95745849609375, 256.2083740234375 , 254.81924438476562, 0.5252243876457214 , 0.6214451789855957, 0.5557719469070435, 73.63362121582031 , 121.42731475830078, 111.23312377929688, -49.82425308227539 , -80.70071411132812, -93.40458679199219 , 22.283323287963867 ,  67.6224365234375 , 22.70730209350586  , 0.676650881767273  , 0.6646009683609009, 0.8397191762924194, 4.826678276062012 , 4.3058013916015625, 3.8565869331359863, nan
 0.220,     0, 140.18218994140625 , 195.359375        , 200.04925537109375, 256.9171142578125 , 256.24725341796875, 254.7518310546875 , 0.5203723311424255 , 0.6197249889373779, 0.5540851950645447, 72.94692993164062 , 121.06908416748047, 110.84432983398438, -48.98017120361328 , -80.09921264648438, -93.22113037109375 , 22.181833267211914 ,  68.1771011352539 , 22.473344802856445 , 0.6714493632316589 , 0.6615992188453674, 0.8410094380378723, 4.798165798187256 , 4.374755382537842 , 3.802382469177246 , nan
 0.240,     0, 140.18218994140625 , 195.359375        , 200.04925537109375, 256.9171142578125 , 256.24725341796875, 254.7518310546875 , 0.5203723311424255 , 0.6197249889373779, 0.5540851950645447, 72.94692993164062 , 121.06908416748047, 110.84432983398438, -48.98017120361328 , -80.09921264648438, -93.22113037109375 , 22.181833267211914 ,  68.1771011352539 , 22.473344802856445 , 0.6714493632316589 , 0.6615992188453674, 0.8410094380378723, 4.798165798187256 , 4.374755382537842 , 3.802382469177246 , nan
 0.260,     0, 140.18218994140625 , 195.359375        , 200.04925537109375, 256.9171142578125 , 256.24725341796875, 254.7518310546875 , 0.5203723311424255 , 0.6197249889373779, 0.5540851950645447, 72.94692993164062 , 121.06908416748047, 110.84432983398438, -48.98017120361328 , -80.09921264648438, -93.22113037109375 , 22.181833267211914 ,  68.1771011352539 , 22.473344802856445 , 0.6714493632316589 , 0.6615992188453674, 0.8410094380378723, 4.798165798187256 , 4.374755382537842 , 3.802382469177246 , nan
 0.280,     0, 140.18218994140625 , 195.359375        , 200.04925537109375, 256.9171142578125 , 256.24725341796875, 254.7518310546875 , 0.5203723311424255 , 0.6197249889373779, 0.5540851950645447, 72.94692993164062 , 121.06908416748047, 110.84432983398438, -48.98017120361328 , -80.09921264648438, -93.22113037109375 , 22.181833267211914 ,  68.1771011352539 , 22.473344802856445 , 0.6714493632316589 , 0.6615992188453674, 0.8410094380378723, 4.798165798187256 , 4.374755382537842 , 3.802382469177246 , nan
 0.300,     0, 140.18218994140625 , 195.359375        , 200.04925537109375, 256.9171142578125 , 256.24725341796875, 254.7518310546875 , 0.5203723311424255 , 0.6197249889373779, 0.5540851950645447, 72.94692993164062 , 121.06908416748047, 110.84432983398438, -48.98017120361328 , -80.09921264648438, -93.22113037109375 , 22.181833267211914 ,  68.1771011352539 , 22.473344802856445 , 0.6714493632316589 , 0.6615992188453674, 0.8410094380378723, 4.798165798187256 , 4.374755382537842 , 3.802382469177246 , nan
 0.320,     0, 140.18218994140625 , 195.359375        , 200.04925537109375, 256.9171142578125 , 256.24725341796875, 254.7518310546875 , 0.5203723311424255 , 0.6197249889373779, 0.5540851950645447, 72.94692993164062 , 121.06908416748047, 110.84432983398438, -48.98017120361328 , -80.09921264648438, -93.22113037109375 , 22.181833267211914 ,  68.1771011352539 , 22.473344802856445 , 0.6714493632316589 , 0.6615992188453674, 0.8410094380378723, 4.798165798187256 , 4.374755382537842 , 3.802382469177246 , nan
 0.340,     0, 140.18218994140625 , 195.359375        , 200.04925537109375, 256.9171142578125 , 256.24725341796875, 254.7518310546875 , 0.5203723311424255 , 0.6197249889373779, 0.5540851950645447, 72.94692993164062 , 121.06908416748047, 110.84432983398438, -48.98017120361328 , -80.09921264648438, -93.22113037109375 , 22.181833267211914 ,  68.1771011352539 , 22.473344802856445 , 0.6714493632316589 , 0.6615992188453674, 0.8410094380378723, 4.798165798187256 , 4.374755382537842 , 3.802382469177246 , nan
 0.360,     0, 140.18218994140625 , 195.359375        , 200.04925537109375, 256.9171142578125 , 256.24725341796875, 254.7518310546875 , 0.5203723311424255 , 0.6197249889373779, 0.5540851950645447, 72.94692993164062 , 121.06908416748047, 110.84432983398438, -48.98017120361328 , -80.09921264648438, -93.22113037109375 , 22.181833267211914 ,  68.1771011352539 , 22.473344802856445 , 0.6714493632316589 , 0.6615992188453674, 0.8410094380378723, 4.798165798187256 , 4.374755382537842 , 3.802382469177246 , nan
 0.380,     0, 140.18218994140625 , 195.359375        , 200.04925537109375, 256.9171142578125 , 256.24725341796875, 254.7518310546875 , 0.5203723311424255 , 0.6197249889373779, 0.5540851950645447, 72.94692993164062 , 121.06908416748047, 110.84432983398438, -48.98017120361328 , -80.09921264648438, -93.22113037109375 , 22.181833267211914 ,  68.1771011352539 , 22.473344802856445 , 0.6714493632316589 , 0.6615992188453674, 0.8410094380378723, 4.798165798187256 , 4.374755382537842 , 3.802382469177246 , nan
 0.400,     0, 140.18218994140625 , 195.359375        , 200.04925537109375, 256.9171142578125 , 256.24725341796875, 254.7518310546875 , 0.5203723311424255 , 0.6197249889373779, 0.5540851950645447, 72.94692993164062 , 121.06908416748047, 110.84432983398438, -48.98017120361328 , -80.09921264648438, -93.22113037109375 , 22.181833267211914 ,  68.1771011352539 , 22.473344802856445 , 0.6714493632316589 , 0.6615992188453674, 0.8410094380378723, 4.798165798187256 , 4.374755382537842 , 3.802382469177246 , nan
 0.420,     0, 140.19190979003906 , 195.44134521484375, 200.12838745117188, 257.0593566894531 , 256.2791748046875 , 254.80514526367188, 0.524638295173645  , 0.6248692870140076, 0.5580018758773804, 73.55004119873047 , 122.12529754638672, 111.67201232910156, -49.39310836791992 , -81.13510131835938, -93.84383392333984 , 22.590993881225586 ,  68.32144165039062, 22.318042755126953 , 0.6715578436851501 , 0.6643595099449158, 0.8403522968292236, 4.870950222015381 , 4.326274394989014 , 3.810161828994751 , nan
 0.440,     0, 140.19190979003906 , 195.44134521484375, 200.12838745117188, 257.0593566894531 , 256.2791748046875 , 254.80514526367188, 0.524638295173645  , 0.6248692870140076, 0.5580018758773804, 73.55004119873047 , 122.12529754638672, 111.67201232910156, -49.39310836791992 , -81.13510131835938, -93.84383392333984 , 22.590993881225586 ,  68.32144165039062, 22.318042755126953 , 0.6715578436851501 , 0.6643595099449158, 0.8403522968292236, 4.870950222015381 , 4.326274394989014 , 3.810161828994751 , nan
