class,V_L1,V_L2,V_L3,V_L12,V_L23,V_L31,A_L1,A_L2,A_L3,VA_L1,VA_L2,VA_L3,W_L1,W_L2,W_L3,Q_L1,Q_L2,Q_L3,PF_L1,PF_L2,PF_L3,THD_L1,THD_L2,THD_L3
0,102.6593246,127.9615402,118.2853622,201.3147583,201.5524597,199.4108429,0.449741572,0.467590928,0.508765936,46.17016602,59.83365631,60.17956161,-44.68308258,-55.25488663,-58.99596405,6.08183527,19.06245422,2.898305178,0.967791259,0.923475027,0.980332255,5.062326431,4.805943489,3.9495368
0,102.6593246,127.9615402,118.2853622,201.3147583,201.5524597,199.4108429,0.449741572,0.467590928,0.508765936,46.17016602,59.83365631,60.17956161,-44.68308258,-55.25488663,-58.99596405,6.08183527,19.06245422,2.898305178,0.967791259,0.923475027,0.980332255,5.062326431,4.805943489,3.9495368
0,102.6593246,127.9615402,118.2853622,201.3147583,201.5524597,199.4108429,0.449741572,0.467590928,0.508765936,46.17016602,59.83365631,60.17956161,-44.68308258,-55.25488663,-58.99596405,6.08183527,19.06245422,2.898305178,0.967791259,0.923475027,0.980332255,5.062326431,4.805943489,3.9495368
0,102.7127228,128.049057,118.2600632,201.3784943,201.6963348,199.4131927,0.453953683,0.473993242,0.513496399,46.62681961,60.69438934,60.72611618,-45.08111954,-56.23910141,-59.5573082,5.896509171,18.82634354,2.281198978,0.966849566,0.926594734,0.980752766,5.013664722,4.845615387,4.084486961
0,102.7127228,128.049057,118.2600632,201.3784943,201.6963348,199.4131927,0.453953683,0.473993242,0.513496399,46.62681961,60.69438934,60.72611618,-45.08111954,-56.23910141,-59.5573082,5.896509171,18.82634354,2.281198978,0.966849566,0.926594734,0.980752766,5.013664722,4.845615387,4.084486961
0,102.7127228,128.049057,118.2600632,201.3784943,201.6963348,199.4131927,0.453953683,0.473993242,0.513496399,46.62681961,60.69438934,60.72611618,-45.08111954,-56.23910141,-59.5573082,5.896509171,18.82634354,2.281198978,0.966849566,0.926594734,0.980752766,5.013664722,4.845615387,4.084486961
0,102.7127228,128.049057,118.2600632,201.3784943,201.6963348,199.4131927,0.453953683,0.473993242,0.513496399,46.62681961,60.69438934,60.72611618,-45.08111954,-56.23910141,-59.5573082,5.896509171,18.82634354,2.281198978,0.966849566,0.926594734,0.980752766,5.013664722,4.845615387,4.084486961
0,102.6250381,127.9982147,118.2604294,201.3248444,201.5865784,199.3324432,0.446581841,0.464323938,0.50511378,45.83047867,59.43263626,59.73497391,-44.27124023,-54.91866302,-58.46253204,5.690296173,18.53735733,2.432228565,0.965978146,0.924048901,0.978698552,5.033797264,4.884300709,3.932584524
0,102.6250381,127.9982147,118.2604294,201.3248444,201.5865784,199.3324432,0.446581841,0.464323938,0.50511378,45.83047867,59.43263626,59.73497391,-44.27124023,-54.91866302,-58.46253204,5.690296173,18.53735733,2.432228565,0.965978146,0.924048901,0.978698552,5.033797264,4.884300709,3.932584524
0,102.6250381,127.9982147,118.2604294,201.3248444,201.5865784,199.3324432,0.446581841,0.464323938,0.50511378,45.83047867,59.43263626,59.73497391,-44.27124023,-54.91866302,-58.46253204,5.690296173,18.53735733,2.432228565,0.965978146,0.924048901,0.978698552,5.033797264,4.884300709,3.932584524
