class,V_L1,V_L2,V_L3,V_L12,V_L23,V_L31,PF_L1,PF_L2,PF_L3,THD_L1,THD_L2,THD_L3
0,0.9985874663937737,0.9996548164393905,0.999091225369,0.999237292032279,0.9994645107125203,0.9987850260497529,0.961979628,0.929426253,0.978557467,5.634652138,5.392307758,4.480660439
0,0.9985874663937737,0.9996548164393905,0.999091225369,0.999237292032279,0.9994645107125203,0.9987850260497529,0.961979628,0.929426253,0.978557467,5.634652138,5.392307758,4.480660439
0,0.9985874663937737,0.9996548164393905,0.999091225369,0.999237292032279,0.9994645107125203,0.9987850260497529,0.961979628,0.929426253,0.978557467,5.634652138,5.392307758,4.480660439
0,0.9985874663937737,0.9996548164393905,0.999091225369,0.999237292032279,0.9994645107125203,0.9987850260497529,0.961979628,0.929426253,0.978557467,5.634652138,5.392307758,4.480660439
0,0.9989586083085844,0.9999474253967576,0.9990048404364487,0.9994181442960421,0.9998565331957238,0.9988299825994787,0.958628476,0.924040914,0.978896976,5.638755322,5.39411211,4.474577904
0,0.9989586083085844,0.9999474253967576,0.9990048404364487,0.9994181442960421,0.9998565331957238,0.9988299825994787,0.958628476,0.924040914,0.978896976,5.638755322,5.39411211,4.474577904
0,0.9989586083085844,0.9999474253967576,0.9990048404364487,0.9994181442960421,0.9998565331957238,0.9988299825994787,0.958628476,0.924040914,0.978896976,5.638755322,5.39411211,4.474577904
0,0.9989586083085844,0.9999474253967576,0.9990048404364487,0.9994181442960421,0.9998565331957238,0.9988299825994787,0.958628476,0.924040914,0.978896976,5.638755322,5.39411211,4.474577904
0,0.998677583512866,1.0004284466903397,0.9991795968089361,0.9996897622140847,1.0004489103259917,0.9985322485900512,0.961625755,0.92641449,0.978998005,5.791046143,5.464146137,4.491774559
0,0.998677583512866,1.0004284466903397,0.9991795968089361,0.9996897622140847,1.0004489103259917,0.9985322485900512,0.961625755,0.92641449,0.978998005,5.791046143,5.464146137,4.491774559
0,0.998677583512866,1.0004284466903397,0.9991795968089361,0.9996897622140847,1.0004489103259917,0.9985322485900512,0.961625755,0.92641449,0.978998005,5.791046143,5.464146137,4.491774559
0,0.998677583512866,1.0004284466903397,0.9991795968089361,0.9996897622140847,1.0004489103259917,0.9985322485900512,0.961625755,0.92641449,0.978998005,5.791046143,5.464146137,4.491774559
0,0.9983065163937196,1.0001252509396827,0.9986958919202834,0.9994276667725052,0.9998257092515244,0.9981961759596574,0.960448146,0.92468375,0.976826787,5.785731792,5.472542286,4.473396301
0,0.9983065163937196,1.0001252509396827,0.9986958919202834,0.9994276667725052,0.9998257092515244,0.9981961759596574,0.960448146,0.92468375,0.976826787,5.785731792,5.472542286,4.473396301
0,0.9983065163937196,1.0001252509396827,0.9986958919202834,0.9994276667725052,0.9998257092515244,0.9981961759596574,0.960448146,0.92468375,0.976826787,5.785731792,5.472542286,4.473396301
0,0.9983065163937196,1.0001252509396827,0.9986958919202834,0.9994276667725052,0.9998257092515244,0.9981961759596574,0.960448146,0.92468375,0.976826787,5.785731792,5.472542286,4.473396301
0,0.9988038667641089,1.0001730672934412,0.9986965328104038,0.9995534242836257,1.0001177806792259,0.9983354585583926,0.960825562,0.922991931,0.978996575,5.761105061,5.464119911,4.51649189
0,0.9988038667641089,1.0001730672934412,0.9986965328104038,0.9995534242836257,1.0001177806792259,0.9983354585583926,0.960825562,0.922991931,0.978996575,5.761105061,5.464119911,4.51649189
0,0.9988038667641089,1.0001730672934412,0.9986965328104038,0.9995534242836257,1.0001177806792259,0.9983354585583926,0.960825562,0.922991931,0.978996575,5.761105061,5.464119911,4.51649189
0,0.9988038667641089,1.0001730672934412,0.9986965328104038,0.9995534242836257,1.0001177806792259,0.9983354585583926,0.960825562,0.922991931,0.978996575,5.761105061,5.464119911,4.51649189
0,0.9988038667641089,1.0001730672934412,0.9986965328104038,0.9995534242836257,1.0001177806792259,0.9983354585583926,0.960825562,0.922991931,0.978996575,5.761105061,5.464119911,4.51649189
0,0.9986176294453303,0.9998990142618137,0.9988513594320585,0.9995230430963669,0.9997686699032277,0.9983634517738883,0.960065961,0.928835809,0.978386283,5.710822105,5.424267769,4.485575199
0,0.9986176294453303,0.9998990142618137,0.9988513594320585,0.9995230430963669,0.9997686699032277,0.9983634517738883,0.960065961,0.928835809,0.978386283,5.710822105,5.424267769,4.485575199
0,0.9986176294453303,0.9998990142618137,0.9988513594320585,0.9995230430963669,0.9997686699032277,0.9983634517738883,0.960065961,0.928835809,0.978386283,5.710822105,5.424267769,4.485575199
0,0.9983091837819578,0.9996677815778924,0.9984513474014673,0.9991556704516739,0.999322101476106,0.9981681827441615,0.962219894,0.925908625,0.979246318,5.698289871,5.411762714,4.495819092
