t+,class,V_L1,V_L2,V_L3,V_L12,V_L23,V_L31,A_L1,A_L2,A_L3,VA_L1,VA_L2,VA_L3,W_L1,W_L2,W_L3,Q_L1,Q_L2,Q_L3,PF_L1,PF_L2,PF_L3,THD_L1,THD_L2,THD_L3
0.000,0,103.01492309570312,128.9191131591797,119.26539611816406,202.5894317626953,202.99203491210938,200.62759399414062,0.4398232400417328,0.45781803131103516,0.5011669397354126,45.30835723876953,59.0214958190918,59.771873474121094,-43.76853561401367,-54.14891815185547,-58.55875015258789,6.116839408874512,19.769771575927734,3.4315335750579834,0.9660146236419678,0.9174439907073975,0.9797040820121765,5.16486930847168,5.066614627838135,4.066745758056641,nan
0.050,0,103.01492309570312,128.9191131591797,119.26539611816406,202.5894317626953,202.99203491210938,200.62759399414062,0.4398232400417328,0.45781803131103516,0.5011669397354126,45.30835723876953,59.0214958190918,59.771873474121094,-43.76853561401367,-54.14891815185547,-58.55875015258789,6.116839408874512,19.769771575927734,3.4315335750579834,0.9660146236419678,0.9174439907073975,0.9797040820121765,5.16486930847168,5.066614627838135,4.066745758056641,nan
0.100,0,103.10299682617188,128.98153686523438,119.34226989746094,202.7210235595703,203.10960388183594,200.77218627929688,0.45277535915374756,0.46823635697364807,0.5120989680290222,46.6824951171875,60.39384460449219,61.115055084228516,-45.15965270996094,-55.50763702392578,-59.880916595458984,6.534188270568848,20.076845169067383,3.9095773696899414,0.9673787355422974,0.9190942645072937,0.9798063039779663,5.243723392486572,5.058630466461182,4.0789103507995605,nan
0.150,0,103.10299682617188,128.98153686523438,119.34226989746094,202.7210235595703,203.10960388183594,200.77218627929688,0.45277535915374756,0.46823635697364807,0.5120989680290222,46.6824951171875,60.39384460449219,61.115055084228516,-45.15965270996094,-55.50763702392578,-59.880916595458984,6.534188270568848,20.076845169067383,3.9095773696899414,0.9673787355422974,0.9190942645072937,0.9798063039779663,5.243723392486572,5.058630466461182,4.0789103507995605,nan
0.200,0,103.10299682617188,128.98153686523438,119.34226989746094,202.7210235595703,203.10960388183594,200.77218627929688,0.45277535915374756,0.46823635697364807,0.5120989680290222,46.6824951171875,60.39384460449219,61.115055084228516,-45.15965270996094,-55.50763702392578,-59.880916595458984,6.534188270568848,20.076845169067383,3.9095773696899414,0.9673787355422974,0.9190942645072937,0.9798063039779663,5.243723392486572,5.058630466461182,4.0789103507995605,nan
0.250,0,103.10299682617188,128.98153686523438,119.34226989746094,202.7210235595703,203.10960388183594,200.77218627929688,0.45277535915374756,0.46823635697364807,0.5120989680290222,46.6824951171875,60.39384460449219,61.115055084228516,-45.15965270996094,-55.50763702392578,-59.880916595458984,6.534188270568848,20.076845169067383,3.9095773696899414,0.9673787355422974,0.9190942645072937,0.9798063039779663,5.243723392486572,5.058630466461182,4.0789103507995605,nan
0.300,0,103.04251861572266,128.91891479492188,119.26811981201172,202.6085662841797,203.01397705078125,200.64205932617188,0.4378998577594757,0.45458000898361206,0.4990282356739044,45.1223030090332,58.60396194458008,59.518157958984375,-43.787052154541016,-54.20663833618164,-58.414939880371094,5.310057163238525,18.73064613342285,2.5169522762298584,0.9704082012176514,0.9249654412269592,0.981464147567749,5.274991512298584,5.046862602233887,4.1832404136657715,nan
0.350,0,103.04251861572266,128.91891479492188,119.26811981201172,202.6085662841797,203.01397705078125,200.64205932617188,0.4378998577594757,0.45458000898361206,0.4990282356739044,45.1223030090332,58.60396194458008,59.518157958984375,-43.787052154541016,-54.20663833618164,-58.414939880371094,5.310057163238525,18.73064613342285,2.5169522762298584,0.9704082012176514,0.9249654412269592,0.981464147567749,5.274991512298584,5.046862602233887,4.1832404136657715,nan
0.400,0,103.04251861572266,128.91891479492188,119.26811981201172,202.6085662841797,203.01397705078125,200.64205932617188,0.4378998577594757,0.45458000898361206,0.4990282356739044,45.1223030090332,58.60396194458008,59.518157958984375,-43.787052154541016,-54.20663833618164,-58.414939880371094,5.310057163238525,18.73064613342285,2.5169522762298584,0.9704082012176514,0.9249654412269592,0.981464147567749,5.274991512298584,5.046862602233887,4.1832404136657715,nan
0.450,0,103.04251861572266,128.91891479492188,119.26811981201172,202.6085662841797,203.01397705078125,200.64205932617188,0.4378998577594757,0.45458000898361206,0.4990282356739044,45.1223030090332,58.60396194458008,59.518157958984375,-43.787052154541016,-54.20663833618164,-58.414939880371094,5.310057163238525,18.73064613342285,2.5169522762298584,0.9704082012176514,0.9249654412269592,0.981464147567749,5.274991512298584,5.046862602233887,4.1832404136657715,nan
