t+,class,V_L1,V_L2,V_L3,V_L12,V_L23,V_L31,A_L1,A_L2,A_L3,VA_L1,VA_L2,VA_L3,W_L1,W_L2,W_L3,Q_L1,Q_L2,Q_L3,PF_L1,PF_L2,PF_L3,THD_L1,THD_L2,THD_L3
0.000,0,103.11371612548828,128.44821166992188,118.85909271240234,202.1937713623047,202.13357543945312,200.44775390625,0.430905818939209,0.45569729804992676,0.48077091574668884,44.43230056762695,58.533504486083984,57.14399337768555,-43.06707000732422,-54.41753387451172,-56.240509033203125,6.730444431304932,18.248029708862305,2.1999759674072266,0.9692739248275757,0.9296817779541016,0.9841893315315247,5.830946445465088,5.655625343322754,4.584095478057861,nan
0.050,0,103.11371612548828,128.44821166992188,118.85909271240234,202.1937713623047,202.13357543945312,200.44775390625,0.430905818939209,0.45569729804992676,0.48077091574668884,44.43230056762695,58.533504486083984,57.14399337768555,-43.06707000732422,-54.41753387451172,-56.240509033203125,6.730444431304932,18.248029708862305,2.1999759674072266,0.9692739248275757,0.9296817779541016,0.9841893315315247,5.830946445465088,5.655625343322754,4.584095478057861,nan
0.100,0,103.11371612548828,128.44821166992188,118.85909271240234,202.1937713623047,202.13357543945312,200.44775390625,0.430905818939209,0.45569729804992676,0.48077091574668884,44.43230056762695,58.533504486083984,57.14399337768555,-43.06707000732422,-54.41753387451172,-56.240509033203125,6.730444431304932,18.248029708862305,2.1999759674072266,0.9692739248275757,0.9296817779541016,0.9841893315315247,5.830946445465088,5.655625343322754,4.584095478057861,nan
0.150,0,103.06295013427734,128.3763427734375,118.79692077636719,202.08224487304688,202.0170440673828,200.3550262451172,0.42110922932624817,0.44941475987434387,0.47036755084991455,43.400760650634766,57.69422149658203,55.87821578979492,-41.86537170410156,-53.24000549316406,-54.94486618041992,7.741396427154541,19.210920333862305,3.1818580627441406,0.964622974395752,0.9227961301803589,0.9832966923713684,5.809720039367676,5.626430034637451,4.580006122589111,nan
0.200,0,103.06295013427734,128.3763427734375,118.79692077636719,202.08224487304688,202.0170440673828,200.3550262451172,0.42110922932624817,0.44941475987434387,0.47036755084991455,43.400760650634766,57.69422149658203,55.87821578979492,-41.86537170410156,-53.24000549316406,-54.94486618041992,7.741396427154541,19.210920333862305,3.1818580627441406,0.964622974395752,0.9227961301803589,0.9832966923713684,5.809720039367676,5.626430034637451,4.580006122589111,nan
0.250,0,103.06295013427734,128.3763427734375,118.79692077636719,202.08224487304688,202.0170440673828,200.3550262451172,0.42110922932624817,0.44941475987434387,0.47036755084991455,43.400760650634766,57.69422149658203,55.87821578979492,-41.86537170410156,-53.24000549316406,-54.94486618041992,7.741396427154541,19.210920333862305,3.1818580627441406,0.964622974395752,0.9227961301803589,0.9832966923713684,5.809720039367676,5.626430034637451,4.580006122589111,nan
0.300,0,103.06295013427734,128.3763427734375,118.79692077636719,202.08224487304688,202.0170440673828,200.3550262451172,0.42110922932624817,0.44941475987434387,0.47036755084991455,43.400760650634766,57.69422149658203,55.87821578979492,-41.86537170410156,-53.24000549316406,-54.94486618041992,7.741396427154541,19.210920333862305,3.1818580627441406,0.964622974395752,0.9227961301803589,0.9832966923713684,5.809720039367676,5.626430034637451,4.580006122589111,nan
0.350,0,103.12964630126953,128.4912872314453,118.87069702148438,202.23892211914062,202.2006072998047,200.4647674560547,0.4294436573982239,0.45665714144706726,0.4796200096607208,44.28837203979492,58.67646408081055,57.01276397705078,-42.91543197631836,-54.52763748168945,-56.183631896972656,7.121818542480469,18.662425994873047,2.393930435180664,0.968999981880188,0.929293155670166,0.9854570627212524,5.783862590789795,5.622265338897705,4.545702934265137,nan
0.400,0,103.12964630126953,128.4912872314453,118.87069702148438,202.23892211914062,202.2006072998047,200.4647674560547,0.4294436573982239,0.45665714144706726,0.4796200096607208,44.28837203979492,58.67646408081055,57.01276397705078,-42.91543197631836,-54.52763748168945,-56.183631896972656,7.121818542480469,18.662425994873047,2.393930435180664,0.968999981880188,0.929293155670166,0.9854570627212524,5.783862590789795,5.622265338897705,4.545702934265137,nan
0.450,0,103.12964630126953,128.4912872314453,118.87069702148438,202.23892211914062,202.2006072998047,200.4647674560547,0.4294436573982239,0.45665714144706726,0.4796200096607208,44.28837203979492,58.67646408081055,57.01276397705078,-42.91543197631836,-54.52763748168945,-56.183631896972656,7.121818542480469,18.662425994873047,2.393930435180664,0.968999981880188,0.929293155670166,0.9854570627212524,5.783862590789795,5.622265338897705,4.545702934265137,nan
0.500,0,103.12964630126953,128.4912872314453,118.87069702148438,202.23892211914062,202.2006072998047,200.4647674560547,0.4294436573982239,0.45665714144706726,0.4796200096607208,44.28837203979492,58.67646408081055,57.01276397705078,-42.91543197631836,-54.52763748168945,-56.183631896972656,7.121818542480469,18.662425994873047,2.393930435180664,0.968999981880188,0.929293155670166,0.9854570627212524,5.783862590789795,5.622265338897705,4.545702934265137,nan
0.550,0,103.05537414550781,128.45957946777344,118.7960433959961,202.1565704345703,202.11895751953125,200.31846618652344,0.42238742113113403,0.45024895668029785,0.4747665226459503,43.529293060302734,57.83879089355469,56.40038299560547,-41.993343353271484,-53.228336334228516,-55.46382522583008,7.672664165496826,19.657203674316406,3.4550888538360596,0.9647145867347717,0.9202878475189209,0.9833945035934448,5.877254486083984,5.644430637359619,4.6172308921813965,nan
0.600,0,103.05537414550781,128.45957946777344,118.7960433959961,202.1565704345703,202.11895751953125,200.31846618652344,0.42238742113113403,0.45024895668029785,0.4747665226459503,43.529293060302734,57.83879089355469,56.40038299560547,-41.993343353271484,-53.228336334228516,-55.46382522583008,7.672664165496826,19.657203674316406,3.4550888538360596,0.9647145867347717,0.9202878475189209,0.9833945035934448,5.877254486083984,5.644430637359619,4.6172308921813965,nan
0.650,0,103.05537414550781,128.45957946777344,118.7960433959961,202.1565704345703,202.11895751953125,200.31846618652344,0.42238742113113403,0.45024895668029785,0.4747665226459503,43.529293060302734,57.83879089355469,56.40038299560547,-41.993343353271484,-53.228336334228516,-55.46382522583008,7.672664165496826,19.657203674316406,3.4550888538360596,0.9647145867347717,0.9202878475189209,0.9833945035934448,5.877254486083984,5.644430637359619,4.6172308921813965,nan
